1	40.889	255	255	255
2	85.624	255	255	255
3	0.871	255	255	255
4	28.190	255	255	255
5	19.773	255	255	255
6	10.159	255	255	255
7	0.254	255	255	255
8	0.145	255	255	255
9	0.689	255	255	255
10	11.683	255	255	255
11	0.254	255	255	255
12	1.306	255	255	255
13	0.254	255	255	255
14	0.290	255	255	255
15	1.959	255	255	255
16	2.975	255	255	255
17	0.254	255	255	255
18	0.907	255	255	255
19	9.723	255	255	255
20	7.147	255	255	255
21	0.036	255	255	255
22	22.059	255	255	255
23	0.109	255	255	255
24	0.109	255	255	255
25	0.109	255	255	255
26	13.098	255	255	255
27	2.612	255	255	255
28	0.036	255	255	255
29	0.617	255	255	255
30	18.177	255	255	255
31	0.036	255	255	255
32	0.109	255	255	255
33	0.073	255	255	255
34	0.036	255	255	255
35	8.889	255	255	255
36	0.073	255	255	255
37	0.073	255	255	255
38	0.109	255	255	255
39	3.846	255	255	255
40	0.145	255	255	255
41	13.751	255	255	255
42	0.218	255	255	255
43	0.036	255	255	255
44	1.125	255	255	255
45	38.930	255	255	255
46	0.617	255	255	255
47	3.991	255	255	255
48	0.943	255	255	255
49	6.930	255	255	255
50	3.120	255	255	255
51	11.029	255	255	255
52	32.435	255	255	255
53	11.465	255	255	255
54	0.036	255	255	255
55	0.036	255	255	255
56	14.367	255	255	255
57	0.036	255	255	255
58	80.036	255	255	255
59	28.771	255	255	255
60	0.943	255	255	255
61	0.073	255	255	255
62	7.365	255	255	255
63	4.608	255	255	255
64	0.073	255	255	255
65	0.254	255	255	255
66	3.846	255	255	255
67	31.782	255	255	255
68	14.404	255	255	255
69	0.073	255	255	255
70	37.333	255	255	255
71	0.145	255	255	255
72	0.073	255	255	255
73	1.451	255	255	255
74	3.955	255	255	255
75	1.488	255	255	255
76	26.921	255	255	255
77	0.181	255	255	255
78	1.596	255	255	255
79	1.016	255	255	255
80	0.036	255	255	255
81	17.234	255	255	255
82	1.197	255	255	255
83	0.218	255	255	255
84	0.036	255	255	255
85	0.834	255	255	255
86	0.036	255	255	255
87	29.315	255	255	255
88	0.109	255	255	255
89	0.290	255	255	255
90	0.109	255	255	255
91	23.002	255	255	255
92	0.109	255	255	255
93	0.036	255	255	255
94	12.154	255	255	255
95	0.218	255	255	255
96	3.048	255	255	255
97	3.193	255	255	255
98	0.145	255	255	255
99	36.209	255	255	255
100	20.717	255	255	255
101	0.036	255	255	255
102	0.254	255	255	255
103	11.501	255	255	255
104	0.544	255	255	255
105	7.546	255	255	255
106	0.145	255	255	255
107	0.254	255	255	255
108	66.322	255	255	255
109	0.109	255	255	255
110	0.544	255	255	255
111	0.036	255	255	255
112	2.830	255	255	255
113	0.544	255	255	255
114	0.036	255	255	255
115	0.073	255	255	255
116	0.508	255	255	255
117	0.145	255	255	255
118	0.218	255	255	255
119	0.109	255	255	255
120	0.109	255	255	255
121	8.562	255	255	255
122	1.488	255	255	255
123	0.036	255	255	255
124	2.576	255	255	255
125	48.327	255	255	255
126	0.798	255	255	255
127	0.036	255	255	255
128	40.454	255	255	255
129	0.036	255	255	255
130	8.454	255	255	255
131	6.458	255	255	255
132	44.517	255	255	255
133	0.399	255	255	255
134	0.109	255	255	255
135	8.961	255	255	255
136	0.036	255	255	255
137	7.293	255	255	255
138	5.478	255	255	255
139	0.798	255	255	255
140	39.365	255	255	255
141	0.109	255	255	255
142	16.980	255	255	255
143	28.082	255	255	255
144	0.181	255	255	255
145	7.329	255	255	255
146	20.245	255	255	255
147	0.073	255	255	255
148	4.390	255	255	255
149	0.036	255	255	255
150	42.413	255	255	255
151	12.771	255	255	255
152	0.689	255	255	255
153	0.073	255	255	255
154	105.578	255	255	255
155	3.991	255	255	255
156	0.508	255	255	255
157	1.923	255	255	255
158	4.354	255	255	255
159	0.363	255	255	255
160	8.599	255	255	255
161	0.435	255	255	255
162	1.705	255	255	255
163	0.435	255	255	255
164	5.624	255	255	255
165	0.181	255	255	255
166	0.472	255	255	255
167	4.934	255	255	255
168	0.653	255	255	255
169	1.161	255	255	255
170	0.798	255	255	255
171	0.181	255	255	255
172	4.535	255	255	255
173	11.610	255	255	255
174	0.181	255	255	255
175	6.567	255	255	255
176	5.116	255	255	255
177	0.544	255	255	255
178	1.197	255	255	255
179	10.630	255	255	255
180	0.036	255	255	255
181	0.798	255	255	255
182	0.254	255	255	255
183	0.181	255	255	255
184	1.741	255	255	255
185	3.374	255	255	255
186	9.760	255	255	255
187	4.608	255	255	255
188	0.834	255	255	255
189	0.181	255	255	255
190	0.073	255	255	255
191	1.197	255	255	255
192	0.218	255	255	255
193	29.642	255	255	255
194	0.073	255	255	255
195	0.073	255	255	255
196	112.726	255	255	255
197	0.943	255	255	255
198	0.907	255	255	255
199	1.923	255	255	255
200	0.036	255	255	255
201	4.825	255	255	255
202	0.435	255	255	255
203	1.234	255	255	255
204	9.324	255	255	255
205	3.120	255	255	255
206	0.472	255	255	255
207	0.508	255	255	255
208	0.073	255	255	255
209	0.109	255	255	255
210	0.109	255	255	255
211	1.596	255	255	255
212	0.073	255	255	255
213	35.918	255	255	255
214	3.519	255	255	255
215	0.073	255	255	255
216	45.061	255	255	255
217	0.290	255	255	255
218	0.254	255	255	255
219	0.181	255	255	255
220	0.399	255	255	255
221	0.073	255	255	255
222	22.059	255	255	255
223	31.274	255	255	255
224	0.036	255	255	255
225	0.145	255	255	255
226	3.048	255	255	255
227	0.508	255	255	255
228	0.109	255	255	255
229	0.036	255	255	255
230	0.689	255	255	255
231	2.177	255	255	255
232	20.862	255	255	255
233	0.181	255	255	255
234	0.399	255	255	255
235	0.073	255	255	255
236	0.109	255	255	255
237	16.943	255	255	255
238	11.864	255	255	255
239	6.204	255	255	255
240	10.195	255	255	255
241	3.447	255	255	255
242	19.120	255	255	255
243	0.218	255	255	255
244	0.399	255	255	255
245	3.846	255	255	255
246	0.544	255	255	255
247	0.580	255	255	255
248	0.762	255	255	255
249	0.254	255	255	255
250	1.234	255	255	255
251	0.073	255	255	255
252	0.798	255	255	255
253	40.961	255	255	255
254	71.147	255	255	255
255	0.109	255	255	255
256	0.145	255	255	255
257	32.073	255	255	255
258	0.834	255	255	255
259	0.653	255	255	255
260	0.073	255	255	255
261	0.145	255	255	255
262	6.204	255	255	255
263	0.762	255	255	255
264	0.363	255	255	255
265	6.966	255	255	255
266	1.016	255	255	255
267	0.036	255	255	255
268	4.317	255	255	255
269	6.168	255	255	255
270	0.689	255	255	255
271	4.426	255	255	255
272	0.871	255	255	255
273	0.254	255	255	255
274	1.052	255	255	255
275	0.181	255	255	255
276	0.363	255	255	255
277	25.107	255	255	255
278	3.882	255	255	255
279	0.254	255	255	255
280	1.560	255	255	255
281	0.798	255	255	255
282	0.145	255	255	255
283	0.036	255	255	255
284	0.254	255	255	255
285	0.508	255	255	255
286	39.692	255	255	255
287	0.907	255	255	255
288	2.068	255	255	255
289	0.363	255	255	255
290	19.882	255	255	255
291	3.011	255	255	255
292	0.907	255	255	255
293	3.374	255	255	255
294	0.109	255	255	255
295	10.413	255	255	255
296	19.447	255	255	255
297	0.073	255	255	255
298	23.220	255	255	255
299	12.844	255	255	255
300	0.290	255	255	255
301	0.363	255	255	255
302	0.109	255	255	255
303	0.109	255	255	255
304	33.741	255	255	255
305	0.798	255	255	255
306	0.290	255	255	255
307	49.016	255	255	255
308	0.073	255	255	255
309	54.785	255	255	255
310	4.934	255	255	255
311	98.685	255	255	255
312	0.073	255	255	255
313	1.959	255	255	255
314	0.544	255	255	255
315	0.036	255	255	255
316	9.034	255	255	255
317	14.585	255	255	255
318	1.342	255	255	255
319	0.036	255	255	255
320	0.073	255	255	255
321	3.156	255	255	255
322	0.036	255	255	255
323	0.181	255	255	255
324	0.290	255	255	255
325	4.426	255	255	255
326	0.073	255	255	255
327	7.147	255	255	255
328	0.036	255	255	255
329	0.036	255	255	255
330	16.980	255	255	255
331	17.524	255	255	255
332	0.036	255	255	255
333	0.145	255	255	255
334	0.181	255	255	255
335	0.036	255	255	255
336	0.508	255	255	255
337	0.145	255	255	255
338	0.109	255	255	255
339	0.109	255	255	255
340	1.306	255	255	255
341	0.399	255	255	255
342	0.472	255	255	255
343	0.036	255	255	255
344	0.218	255	255	255
345	0.508	255	255	255
346	1.488	255	255	255
347	7.184	255	255	255
348	6.603	255	255	255
349	88.853	255	255	255
350	0.508	255	255	255
351	0.109	255	255	255
352	0.181	255	255	255
353	0.036	255	255	255
354	2.649	255	255	255
355	0.435	255	255	255
356	6.603	255	255	255
357	0.254	255	255	255
358	19.156	255	255	255
359	0.617	255	255	255
360	0.218	255	255	255
361	0.073	255	255	255
362	0.181	255	255	255
363	23.655	255	255	255
364	9.796	255	255	255
365	0.073	255	255	255
366	0.073	255	255	255
367	1.197	255	255	255
368	2.794	255	255	255
369	0.327	255	255	255
370	4.898	255	255	255
371	49.741	255	255	255
372	0.181	255	255	255
373	1.959	255	255	255
374	0.145	255	255	255
375	2.576	255	255	255
376	0.109	255	255	255
377	0.254	255	255	255
378	0.036	255	255	255
379	0.218	255	255	255
380	33.379	255	255	255
381	3.483	255	255	255
382	0.036	255	255	255
383	3.120	255	255	255
384	0.435	255	255	255
385	13.823	255	255	255
386	0.145	255	255	255
387	0.290	255	255	255
388	1.669	255	255	255
389	0.689	255	255	255
390	0.145	255	255	255
391	2.540	255	255	255
392	0.073	255	255	255
393	1.016	255	255	255
394	0.109	255	255	255
395	0.036	255	255	255
396	43.937	255	255	255
397	0.109	255	255	255
398	9.687	255	255	255
399	0.073	255	255	255
400	0.181	255	255	255
401	4.063	255	255	255
402	7.039	255	255	255
403	2.249	255	255	255
404	1.306	255	255	255
405	6.349	255	255	255
406	0.036	255	255	255
407	1.161	255	255	255
408	1.125	255	255	255
409	53.660	255	255	255
410	0.073	255	255	255
411	4.063	255	255	255
412	1.379	255	255	255
413	1.959	255	255	255
414	16.109	255	255	255
415	5.333	255	255	255
416	4.390	255	255	255
417	8.417	255	255	255
418	11.683	255	255	255
419	0.073	255	255	255
420	0.073	255	255	255
421	0.218	255	255	255
422	10.522	255	255	255
423	4.717	255	255	255
424	7.075	255	255	255
425	0.036	255	255	255
426	0.290	255	255	255
427	0.073	255	255	255
428	0.073	255	255	255
429	0.435	255	255	255
430	2.685	255	255	255
431	0.181	255	255	255
432	1.197	255	255	255
433	1.560	255	255	255
434	2.830	255	255	255
435	0.907	255	255	255
436	0.399	255	255	255
437	14.984	255	255	255
438	73.723	255	255	255
439	0.145	255	255	255
440	0.290	255	255	255
441	0.508	255	255	255
442	2.068	255	255	255
443	74.376	255	255	255
444	2.902	255	255	255
445	4.862	255	255	255
446	23.764	255	255	255
447	1.052	255	255	255
448	0.327	255	255	255
449	0.943	255	255	255
450	0.762	255	255	255
451	0.109	255	255	255
452	2.540	255	255	255
453	5.769	255	255	255
454	5.478	255	255	255
455	85.986	255	255	255
456	7.655	255	255	255
457	4.426	255	255	255
458	0.399	255	255	255
459	2.975	255	255	255
460	0.036	255	255	255
461	0.181	255	255	255
462	17.814	255	255	255
463	33.415	255	255	255
464	0.109	255	255	255
465	1.850	255	255	255
466	10.558	255	255	255
467	0.073	255	255	255
468	0.544	255	255	255
469	47.274	255	255	255
470	1.814	255	255	255
471	0.327	255	255	255
472	0.181	255	255	255
473	1.705	255	255	255
474	6.059	255	255	255
475	0.109	255	255	255
476	0.036	255	255	255
477	0.834	255	255	255
478	0.834	255	255	255
479	0.544	255	255	255
480	1.633	255	255	255
481	10.522	255	255	255
482	10.522	255	255	255
483	10.231	255	255	255
484	10.268	255	255	255
485	0.363	255	255	255
486	0.544	255	255	255
487	0.689	255	255	255
488	0.073	255	255	255
489	21.116	255	255	255
490	4.862	255	255	255
491	0.254	255	255	255
492	0.036	255	255	255
493	0.073	255	255	255
494	0.036	255	255	255
495	0.834	255	255	255
496	0.145	255	255	255
497	2.286	255	255	255
498	1.633	255	255	255
499	0.617	255	255	255
500	5.116	255	255	255
501	0.145	255	255	255
502	5.624	255	255	255
503	0.218	255	255	255
504	6.966	255	255	255
505	0.073	255	255	255
506	0.726	255	255	255
507	0.544	255	255	255
508	0.145	255	255	255
509	24.490	255	255	255
510	0.980	255	255	255
511	1.814	255	255	255
512	20.644	255	255	255
513	0.508	255	255	255
514	0.073	255	255	255
515	0.036	255	255	255
516	0.145	255	255	255
517	23.655	255	255	255
518	0.181	255	255	255
519	0.036	255	255	255
520	0.435	255	255	255
521	0.073	255	255	255
522	0.073	255	255	255
523	0.109	255	255	255
524	0.036	255	255	255
525	0.145	255	255	255
526	0.073	255	255	255
527	0.145	255	255	255
528	0.472	255	255	255
529	0.109	255	255	255
530	5.551	255	255	255
531	6.313	255	255	255
532	0.544	255	255	255
533	0.181	255	255	255
534	0.036	255	255	255
535	0.508	255	255	255
536	0.363	255	255	255
537	0.073	255	255	255
538	0.181	255	255	255
539	0.036	255	255	255
540	2.612	255	255	255
541	0.363	255	255	255
542	45.315	255	255	255
543	22.168	255	255	255
544	5.406	255	255	255
545	2.612	255	255	255
546	8.635	255	255	255
547	2.104	255	255	255
548	6.168	255	255	255
549	0.290	255	255	255
550	0.145	255	255	255
551	0.327	255	255	255
552	0.726	255	255	255
553	0.181	255	255	255
554	0.254	255	255	255
555	0.472	255	255	255
556	0.689	255	255	255
557	0.036	255	255	255
558	1.342	255	255	255
559	12.952	255	255	255
560	0.036	255	255	255
561	0.435	255	255	255
562	3.810	255	255	255
563	0.290	255	255	255
564	1.995	255	255	255
565	0.508	255	255	255
566	0.218	255	255	255
567	0.980	255	255	255
568	6.132	255	255	255
569	0.943	255	255	255
570	0.181	255	255	255
571	0.036	255	255	255
572	0.181	255	255	255
573	0.073	255	255	255
574	1.306	255	255	255
575	0.181	255	255	255
576	2.395	255	255	255
577	0.472	255	255	255
578	0.036	255	255	255
579	0.218	255	255	255
580	0.073	255	255	255
581	9.215	255	255	255
582	0.181	255	255	255
583	0.399	255	255	255
584	0.653	255	255	255
585	0.073	255	255	255
586	0.508	255	255	255
587	3.846	255	255	255
588	0.435	255	255	255
589	0.254	255	255	255
590	6.603	255	255	255
591	0.036	255	255	255
592	0.073	255	255	255
593	0.290	255	255	255
594	2.540	255	255	255
595	5.188	255	255	255
596	0.109	255	255	255
597	1.052	255	255	255
598	7.619	255	255	255
599	5.370	255	255	255
600	0.327	255	255	255
601	0.109	255	255	255
602	27.973	255	255	255
603	0.036	255	255	255
604	7.510	255	255	255
605	0.726	255	255	255
606	0.726	255	255	255
607	0.363	255	255	255
608	0.327	255	255	255
609	0.290	255	255	255
610	0.290	255	255	255
611	0.036	255	255	255
612	0.653	255	255	255
613	1.234	255	255	255
614	0.073	255	255	255
615	4.390	255	255	255
616	0.073	255	255	255
617	3.628	255	255	255
618	2.721	255	255	255
619	0.254	255	255	255
620	0.834	255	255	255
621	5.261	255	255	255
622	0.109	255	255	255
623	0.327	255	255	255
624	12.481	255	255	255
625	1.197	255	255	255
626	0.544	255	255	255
627	0.073	255	255	255
628	0.036	255	255	255
629	0.508	255	255	255
630	1.161	255	255	255
631	38.748	255	255	255
632	22.712	255	255	255
633	0.145	255	255	255
634	0.145	255	255	255
635	9.941	255	255	255
636	53.551	255	255	255
637	1.995	255	255	255
638	0.145	255	255	255
639	0.145	255	255	255
640	1.125	255	255	255
641	8.599	255	255	255
642	0.290	255	255	255
643	0.435	255	255	255
644	60.481	255	255	255
645	0.073	255	255	255
646	0.907	255	255	255
647	0.036	255	255	255
648	0.254	255	255	255
649	0.036	255	255	255
650	0.109	255	255	255
651	2.685	255	255	255
652	0.218	255	255	255
653	0.218	255	255	255
654	2.104	255	255	255
655	0.327	255	255	255
656	4.136	255	255	255
657	0.726	255	255	255
658	1.560	255	255	255
659	8.925	255	255	255
660	0.073	255	255	255
661	0.036	255	255	255
662	10.812	255	255	255
663	0.617	255	255	255
664	13.968	255	255	255
665	0.109	255	255	255
666	0.472	255	255	255
667	4.571	255	255	255
668	2.358	255	255	255
669	5.406	255	255	255
670	0.145	255	255	255
671	0.617	255	255	255
672	7.293	255	255	255
673	0.254	255	255	255
674	0.073	255	255	255
675	4.825	255	255	255
676	8.345	255	255	255
677	0.689	255	255	255
678	0.036	255	255	255
679	0.363	255	255	255
680	0.036	255	255	255
681	0.073	255	255	255
682	2.431	255	255	255
683	4.535	255	255	255
684	3.302	255	255	255
685	7.401	255	255	255
686	12.698	255	255	255
687	0.109	255	255	255
688	0.181	255	255	255
689	7.329	255	255	255
690	0.036	255	255	255
691	6.240	255	255	255
692	0.363	255	255	255
693	0.435	255	255	255
694	1.415	255	255	255
695	1.052	255	255	255
696	8.853	255	255	255
697	0.399	255	255	255
698	0.145	255	255	255
699	14.549	255	255	255
700	0.145	255	255	255
701	0.327	255	255	255
702	1.814	255	255	255
703	0.036	255	255	255
704	2.177	255	255	255
705	19.701	255	255	255
706	0.472	255	255	255
707	0.036	255	255	255
708	6.567	255	255	255
709	0.327	255	255	255
710	0.109	255	255	255
711	0.145	255	255	255
712	0.363	255	255	255
713	5.007	255	255	255
714	0.109	255	255	255
715	0.726	255	255	255
716	36.862	255	255	255
717	0.290	255	255	255
718	0.254	255	255	255
719	0.689	255	255	255
720	0.435	255	255	255
721	3.338	255	255	255
722	0.073	255	255	255
723	87.692	255	255	255
724	0.472	255	255	255
725	1.415	255	255	255
726	4.862	255	255	255
727	0.109	255	255	255
728	0.109	255	255	255
729	0.109	255	255	255
730	45.642	255	255	255
731	5.079	255	255	255
732	1.342	255	255	255
733	0.544	255	255	255
734	0.073	255	255	255
735	0.036	255	255	255
736	5.732	255	255	255
737	0.218	255	255	255
738	0.181	255	255	255
739	1.016	255	255	255
740	0.073	255	255	255
741	7.800	255	255	255
742	0.036	255	255	255
743	0.508	255	255	255
744	2.104	255	255	255
745	16.508	255	255	255
746	0.218	255	255	255
747	6.277	255	255	255
748	1.959	255	255	255
749	2.068	255	255	255
750	0.181	255	255	255
751	34.104	255	255	255
752	0.726	255	255	255
753	0.580	255	255	255
754	0.653	255	255	255
755	19.882	255	255	255
756	0.109	255	255	255
757	0.036	255	255	255
758	0.181	255	255	255
759	0.290	255	255	255
760	0.508	255	255	255
761	0.145	255	255	255
762	12.626	255	255	255
763	0.508	255	255	255
764	0.544	255	255	255
765	3.265	255	255	255
766	2.685	255	255	255
767	0.254	255	255	255
768	42.159	255	255	255
769	5.442	255	255	255
770	5.297	255	255	255
771	0.472	255	255	255
772	0.327	255	255	255
773	3.410	255	255	255
774	0.073	255	255	255
775	0.327	255	255	255
776	11.719	255	255	255
777	6.748	255	255	255
778	0.036	255	255	255
779	0.145	255	255	255
780	38.349	255	255	255
781	0.834	255	255	255
782	15.093	255	255	255
783	9.215	255	255	255
784	0.036	255	255	255
785	3.084	255	255	255
786	3.229	255	255	255
787	1.342	255	255	255
788	0.073	255	255	255
789	25.615	255	255	255
790	0.073	255	255	255
791	0.109	255	255	255
792	6.023	255	255	255
793	0.798	255	255	255
794	1.270	255	255	255
795	0.689	255	255	255
796	0.073	255	255	255
797	12.662	255	255	255
798	1.306	255	255	255
799	0.145	255	255	255
800	0.726	255	255	255
801	0.508	255	255	255
802	0.109	255	255	255
803	3.302	255	255	255
804	3.374	255	255	255
805	12.263	255	255	255
806	25.034	255	255	255
807	2.322	255	255	255
808	0.254	255	255	255
809	0.327	255	255	255
810	12.952	255	255	255
811	2.358	255	255	255
812	0.290	255	255	255
813	38.603	255	255	255
814	25.433	255	255	255
815	4.209	255	255	255
816	5.188	255	255	255
817	5.188	255	255	255
818	6.422	255	255	255
819	0.218	255	255	255
820	0.254	255	255	255
821	0.145	255	255	255
822	20.027	255	255	255
823	0.109	255	255	255
824	0.290	255	255	255
825	0.036	255	255	255
826	0.689	255	255	255
827	2.866	255	255	255
828	0.435	255	255	255
829	7.293	255	255	255
830	9.107	255	255	255
831	0.689	255	255	255
832	0.980	255	255	255
833	0.109	255	255	255
834	0.363	255	255	255
835	1.379	255	255	255
836	0.036	255	255	255
837	2.503	255	255	255
838	60.662	255	255	255
839	20.789	255	255	255
840	0.399	255	255	255
841	34.068	255	255	255
842	0.036	255	255	255
843	0.363	255	255	255
844	0.399	255	255	255
845	0.254	255	255	255
846	0.218	255	255	255
847	1.850	255	255	255
848	0.036	255	255	255
849	1.633	255	255	255
850	2.721	255	255	255
851	1.161	255	255	255
852	0.109	255	255	255
853	0.254	255	255	255
854	20.608	255	255	255
855	0.145	255	255	255
856	13.170	255	255	255
857	7.583	255	255	255
858	2.032	255	255	255
859	4.789	255	255	255
860	0.073	255	255	255
861	2.685	255	255	255
862	3.846	255	255	255
863	0.109	255	255	255
864	2.794	255	255	255
865	1.488	255	255	255
866	0.363	255	255	255
867	0.109	255	255	255
868	0.472	255	255	255
869	0.327	255	255	255
870	0.762	255	255	255
871	0.036	255	255	255
872	1.197	255	255	255
873	0.073	255	255	255
874	0.327	255	255	255
875	6.458	255	255	255
876	0.218	255	255	255
877	0.834	255	255	255
878	0.363	255	255	255
879	0.254	255	255	255
880	0.073	255	255	255
881	7.438	255	255	255
882	0.145	255	255	255
883	0.073	255	255	255
884	0.689	255	255	255
885	43.646	255	255	255
886	1.887	255	255	255
887	0.036	255	255	255
888	5.297	255	255	255
889	0.218	255	255	255
890	5.878	255	255	255
891	0.109	255	255	255
892	0.036	255	255	255
893	2.358	255	255	255
894	0.109	255	255	255
895	1.669	255	255	255
896	14.585	255	255	255
897	0.943	255	255	255
898	1.705	255	255	255
899	1.633	255	255	255
900	0.073	255	255	255
901	0.073	255	255	255
902	14.404	255	255	255
903	23.438	255	255	255
904	9.252	255	255	255
905	0.036	255	255	255
906	0.435	255	255	255
907	31.819	255	255	255
908	7.655	255	255	255
909	7.728	255	255	255
910	0.399	255	255	255
911	0.036	255	255	255
912	1.052	255	255	255
913	0.145	255	255	255
914	0.363	255	255	255
915	7.800	255	255	255
916	3.882	255	255	255
917	0.036	255	255	255
918	0.036	255	255	255
919	4.281	255	255	255
920	9.578	255	255	255
921	0.073	255	255	255
922	9.578	255	255	255
923	0.145	255	255	255
924	19.556	255	255	255
925	0.145	255	255	255
926	0.472	255	255	255
927	5.769	255	255	255
928	2.540	255	255	255
929	0.109	255	255	255
930	0.653	255	255	255
931	6.857	255	255	255
932	0.109	255	255	255
933	0.363	255	255	255
934	7.946	255	255	255
